feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,target
181359670000.0,0.0,0.0,0.0,0.0,9969218000000.0,0.0,0.0,508677300000.0,2078592000000.0,0.0,0.0,0.0,2614197000000.0,2802893500000.0,0.0,5549087000000.0,2332265500000.0,2006870800000.0,0.0,1
183418850000.0,0.0,0.0,0.0,0.0,10024330000000.0,0.0,0.0,514578150000.0,2093937300000.0,0.0,0.0,0.0,2627551400000.0,2820534400000.0,0.0,5581479000000.0,2346097000000.0,2016537300000.0,0.0,1
211918550000.0,0.0,0.0,0.0,0.0,19983495000000.0,0.0,0.0,864983650000.0,3556390000000.0,0.0,0.0,0.0,5307338600000.0,5481467000000.0,0.0,11131834000000.0,4411917000000.0,3974097000000.0,0.0,3
216716770000.0,0.0,0.0,0.0,0.0,14368647000000.0,0.0,0.0,674796500000.0,2740455000000.0,0.0,0.0,0.0,3777259000000.0,3980704000000.0,0.0,7997897000000.0,3242427700000.0,2865522000000.0,0.0,6
199997490000.0,0.0,0.0,0.0,0.0,11786555000000.0,0.0,0.0,575319800000.0,2353759300000.0,0.0,0.0,0.0,3091852400000.0,3287132000000.0,0.0,6558011400000.0,2708415700000.0,2364073600000.0,0.0,2
200706520000.0,0.0,0.0,0.0,0.0,11739804000000.0,0.0,0.0,577674200000.0,2352429100000.0,0.0,0.0,0.0,3078079400000.0,3277922500000.0,0.0,6534768600000.0,2700578400000.0,2353012000000.0,0.0,4
209568700000.0,0.0,0.0,0.0,0.0,17663720000000.0,0.0,0.0,785231700000.0,3212291600000.0,0.0,0.0,0.0,4678714700000.0,4861527000000.0,0.0,9839606000000.0,3926363500000.0,3514547000000.0,0.0,0
178918000000.0,0.0,0.0,0.0,0.0,10066529000000.0,0.0,0.0,506197020000.0,2087807600000.0,0.0,0.0,0.0,2643496500000.0,2825350300000.0,0.0,5600281000000.0,2352444300000.0,2029266500000.0,0.0,4
204714440000.0,0.0,0.0,0.0,0.0,12943876000000.0,0.0,0.0,626242160000.0,2531528000000.0,0.0,0.0,0.0,3399618000000.0,3603273000000.0,0.0,7209411000000.0,2950276600000.0,2585401200000.0,0.0,2
190199990000.0,0.0,0.0,0.0,0.0,11474659000000.0,0.0,0.0,548841100000.0,2282329500000.0,0.0,0.0,0.0,3016472400000.0,3193541000000.0,0.0,6377145600000.0,2636208400000.0,2307629300000.0,0.0,4
179556290000.0,0.0,0.0,0.0,0.0,9782205000000.0,0.0,0.0,502870770000.0,2053768500000.0,0.0,0.0,0.0,2565489800000.0,2754164300000.0,0.0,5445724000000.0,2295231200000.0,1970277300000.0,0.0,0
184772820000.0,0.0,0.0,0.0,0.0,10627416000000.0,0.0,0.0,525885280000.0,2170839600000.0,0.0,0.0,0.0,2790796600000.0,2974060400000.0,0.0,5910823000000.0,2467584500000.0,2139645100000.0,0.0,5
199803500000.0,0.0,0.0,0.0,0.0,12077215000000.0,0.0,0.0,576369900000.0,2383100500000.0,0.0,0.0,0.0,3172131000000.0,3357777900000.0,0.0,6713905000000.0,2763543000000.0,2424393200000.0,0.0,1
185918780000.0,0.0,0.0,0.0,0.0,10664906000000.0,0.0,0.0,528662700000.0,2178715400000.0,0.0,0.0,0.0,2799921000000.0,2984987000000.0,0.0,5932208600000.0,2475949600000.0,2146592500000.0,0.0,4
221085600000.0,0.0,0.0,0.0,0.0,15847125000000.0,0.0,0.0,728330860000.0,2962465200000.0,0.0,0.0,0.0,4175428000000.0,4377423400000.0,0.0,8822108000000.0,3551653800000.0,3155721200000.0,0.0,4
231072430000.0,0.0,0.0,0.0,0.0,17581675000000.0,0.0,0.0,786024370000.0,3210406000000.0,0.0,0.0,0.0,4638765000000.0,4837055000000.0,0.0,9784548000000.0,3905900200000.0,3496360500000.0,0.0,4
177365350000.0,0.0,0.0,0.0,0.0,9758608000000.0,0.0,0.0,498261600000.0,2043885900000.0,0.0,0.0,0.0,2560790600000.0,2745188700000.0,0.0,5431095700000.0,2288558500000.0,1966956000000.0,0.0,1
218231240000.0,0.0,0.0,0.0,0.0,17738957000000.0,0.0,0.0,788083200000.0,3222762400000.0,0.0,0.0,0.0,4691635700000.0,4879430000000.0,0.0,9877526000000.0,3938336000000.0,3527868700000.0,0.0,6
183951560000.0,0.0,0.0,0.0,0.0,9968358000000.0,0.0,0.0,515143600000.0,2087075700000.0,0.0,0.0,0.0,2611710300000.0,2807395500000.0,0.0,5552291700000.0,2334228500000.0,2003693200000.0,0.0,3
185678790000.0,0.0,0.0,0.0,0.0,10628731000000.0,0.0,0.0,527595400000.0,2173175300000.0,0.0,0.0,0.0,2790190700000.0,2975451600000.0,0.0,5912281500000.0,2468302800000.0,2139276400000.0,0.0,5
195799780000.0,0.0,0.0,0.0,0.0,11174054000000.0,0.0,0.0,558157900000.0,2268020600000.0,0.0,0.0,0.0,2928299700000.0,3127961500000.0,0.0,6221341000000.0,2583560700000.0,2241333000000.0,0.0,4
173990870000.0,0.0,0.0,0.0,0.0,9026607000000.0,0.0,0.0,481683470000.0,1939316500000.0,0.0,0.0,0.0,2364369800000.0,2556623600000.0,0.0,5031975700000.0,2135796000000.0,1816284200000.0,0.0,5
208068440000.0,0.0,0.0,0.0,0.0,14765269000000.0,0.0,0.0,687393140000.0,2788301000000.0,0.0,0.0,0.0,3890754600000.0,4087278000000.0,0.0,8223577300000.0,3322846400000.0,2941889300000.0,0.0,6
214896640000.0,0.0,0.0,0.0,0.0,13542831000000.0,0.0,0.0,634815600000.0,2607620600000.0,0.0,0.0,0.0,3556335000000.0,3751045200000.0,0.0,7530836000000.0,3066658300000.0,2708969000000.0,0.0,4
189159670000.0,0.0,0.0,0.0,0.0,10478696000000.0,0.0,0.0,533346650000.0,2164542500000.0,0.0,0.0,0.0,2745641500000.0,2943237500000.0,0.0,5835364000000.0,2440173700000.0,2104528200000.0,0.0,2
204853180000.0,0.0,0.0,0.0,0.0,12179634000000.0,0.0,0.0,591443200000.0,2412894700000.0,0.0,0.0,0.0,3194124200000.0,3393015300000.0,0.0,6777843000000.0,2788570200000.0,2439366600000.0,0.0,5
214712810000.0,0.0,0.0,0.0,0.0,14606102000000.0,0.0,0.0,684722000000.0,2776878300000.0,0.0,0.0,0.0,3843121700000.0,4046131800000.0,0.0,8132462400000.0,3293420500000.0,2911490500000.0,0.0,2
203243620000.0,0.0,0.0,0.0,0.0,12429801000000.0,0.0,0.0,590417950000.0,2439131700000.0,0.0,0.0,0.0,3264941700000.0,3452601000000.0,0.0,6910134700000.0,2837854300000.0,2493617000000.0,0.0,1
191911130000.0,0.0,0.0,0.0,0.0,11072302000000.0,0.0,0.0,546134800000.0,2242853000000.0,0.0,0.0,0.0,2905253000000.0,3094882300000.0,0.0,6159506300000.0,2560156000000.0,2225395200000.0,0.0,4
177053400000.0,0.0,0.0,0.0,0.0,10908907000000.0,0.0,0.0,517841900000.0,2184622000000.0,0.0,0.0,0.0,2874445000000.0,3036976800000.0,0.0,6059697600000.0,2517880800000.0,2200330800000.0,0.0,1
197448860000.0,0.0,0.0,0.0,0.0,11341302000000.0,0.0,0.0,564767000000.0,2293350500000.0,0.0,0.0,0.0,2972224300000.0,3172905500000.0,0.0,6314716600000.0,2618063600000.0,2273747000000.0,0.0,1
208909140000.0,0.0,0.0,0.0,0.0,13037434000000.0,0.0,0.0,627778450000.0,2546695700000.0,0.0,0.0,0.0,3422443500000.0,3626360600000.0,0.0,7258385000000.0,2969175900000.0,2605044700000.0,0.0,1
176462070000.0,0.0,0.0,0.0,0.0,10359415000000.0,0.0,0.0,506707870000.0,2113382900000.0,0.0,0.0,0.0,2724976100000.0,2896161400000.0,0.0,5758654600000.0,2406937800000.0,2089165000000.0,0.0,3
193611530000.0,0.0,0.0,0.0,0.0,11273105000000.0,0.0,0.0,553016560000.0,2272855000000.0,0.0,0.0,0.0,2958445500000.0,3148086500000.0,0.0,6270667500000.0,2601738300000.0,2265119000000.0,0.0,5
223437750000.0,0.0,0.0,0.0,0.0,14665189000000.0,0.0,0.0,674327800000.0,2773006200000.0,0.0,0.0,0.0,3853945400000.0,4049186300000.0,0.0,8153439700000.0,3297440700000.0,2929082500000.0,0.0,4
187642510000.0,0.0,0.0,0.0,0.0,10360050000000.0,0.0,0.0,528607640000.0,2146693300000.0,0.0,0.0,0.0,2714841600000.0,2911360300000.0,0.0,5769090000000.0,2415932700000.0,2081628900000.0,0.0,0
195680960000.0,0.0,0.0,0.0,0.0,11165923000000.0,0.0,0.0,558091200000.0,2267644400000.0,0.0,0.0,0.0,2926234600000.0,3126045400000.0,0.0,6216929500000.0,2582346000000.0,2239808000000.0,0.0,0
197995700000.0,0.0,0.0,0.0,0.0,12344811000000.0,0.0,0.0,576836700000.0,2402437800000.0,0.0,0.0,0.0,3245975000000.0,3421659200000.0,0.0,6858294000000.0,2810432500000.0,2478062200000.0,0.0,2
201879420000.0,0.0,0.0,0.0,0.0,13070076000000.0,0.0,0.0,630204800000.0,2545006400000.0,0.0,0.0,0.0,3435504600000.0,3636687300000.0,0.0,7281116700000.0,2974722600000.0,2609467400000.0,0.0,0
178028150000.0,0.0,0.0,0.0,0.0,9527911000000.0,0.0,0.0,496155430000.0,2018432800000.0,0.0,0.0,0.0,2497917000000.0,2688234800000.0,0.0,5306107000000.0,2243163600000.0,1919023400000.0,0.0,3
180202400000.0,0.0,0.0,0.0,0.0,11137794000000.0,0.0,0.0,526761750000.0,2217786000000.0,0.0,0.0,0.0,2933735000000.0,3097761000000.0,0.0,6186664000000.0,2563857000000.0,2244681100000.0,0.0,2
183499780000.0,0.0,0.0,0.0,0.0,11285927000000.0,0.0,0.0,534690820000.0,2243705200000.0,0.0,0.0,0.0,2971127800000.0,3138746800000.0,0.0,6269593000000.0,2595187900000.0,2273050000000.0,0.0,0
230121110000.0,0.0,0.0,0.0,0.0,16863050000000.0,0.0,0.0,761691960000.0,3107745400000.0,0.0,0.0,0.0,4444319600000.0,4645534000000.0,0.0,9383801000000.0,3757873000000.0,3355321800000.0,0.0,4
219230400000.0,0.0,0.0,0.0,0.0,14211460000000.0,0.0,0.0,664567600000.0,2715851200000.0,0.0,0.0,0.0,3733701300000.0,3934138100000.0,0.0,7905442500000.0,3208816600000.0,2838038800000.0,0.0,1
239517270000.0,0.0,0.0,0.0,0.0,22563372000000.0,0.0,0.0,952800100000.0,3931122400000.0,0.0,0.0,0.0,5982896000000.0,6162941500000.0,0.0,12558237000000.0,4939281000000.0,4482308500000.0,0.0,0
199144280000.0,0.0,0.0,0.0,0.0,12398603000000.0,0.0,0.0,604946900000.0,2441308300000.0,0.0,0.0,0.0,3255330700000.0,3456367600000.0,0.0,6907244000000.0,2833227700000.0,2477215000000.0,0.0,2
183427760000.0,0.0,0.0,0.0,0.0,10863155000000.0,0.0,0.0,527146580000.0,2195181500000.0,0.0,0.0,0.0,2856487700000.0,3031929200000.0,0.0,6038336600000.0,2513109500000.0,2188369900000.0,0.0,5
182116190000.0,0.0,0.0,0.0,0.0,10314061000000.0,0.0,0.0,516128870000.0,2125295400000.0,0.0,0.0,0.0,2707621400000.0,2891623700000.0,0.0,5737847700000.0,2403188900000.0,2077277600000.0,0.0,5
181175910000.0,0.0,0.0,0.0,0.0,10030204000000.0,0.0,0.0,509761100000.0,2088054400000.0,0.0,0.0,0.0,2631203300000.0,2818639400000.0,0.0,5582229600000.0,2345776700000.0,2019933400000.0,0.0,0
188069870000.0,0.0,0.0,0.0,0.0,10411667000000.0,0.0,0.0,530399230000.0,2154728800000.0,0.0,0.0,0.0,2728490000000.0,2925088200000.0,0.0,5797653000000.0,2426841600000.0,2091950000000.0,0.0,3
206385940000.0,0.0,0.0,0.0,0.0,12757651000000.0,0.0,0.0,602376200000.0,2487408700000.0,0.0,0.0,0.0,3351170000000.0,3539689800000.0,0.0,7092152000000.0,2904855000000.0,2557584300000.0,0.0,5
192497030000.0,0.0,0.0,0.0,0.0,11515149000000.0,0.0,0.0,554321400000.0,2298140000000.0,0.0,0.0,0.0,3025874000000.0,3207535800000.0,0.0,6401161000000.0,2648520500000.0,2315265500000.0,0.0,5
193638000000.0,0.0,0.0,0.0,0.0,10915464000000.0,0.0,0.0,549752000000.0,2227790000000.0,0.0,0.0,0.0,2859709000000.0,3059631300000.0,0.0,6078889000000.0,2528748200000.0,2189129200000.0,0.0,4
214967680000.0,0.0,0.0,0.0,0.0,14632310000000.0,0.0,0.0,685480500000.0,2779844400000.0,0.0,0.0,0.0,3849980200000.0,4052904000000.0,0.0,8146946000000.0,3298275400000.0,2916482300000.0,0.0,4
225097380000.0,0.0,0.0,0.0,0.0,15075864000000.0,0.0,0.0,696968100000.0,2846087400000.0,0.0,0.0,0.0,3963705400000.0,4166327200000.0,0.0,8386754000000.0,3388216200000.0,3006690800000.0,0.0,5
186350860000.0,0.0,0.0,0.0,0.0,11627473000000.0,0.0,0.0,545634400000.0,2292215200000.0,0.0,0.0,0.0,3061650300000.0,3228450000000.0,0.0,6458174300000.0,2664434200000.0,2340428200000.0,0.0,0
229664260000.0,0.0,0.0,0.0,0.0,15557960000000.0,0.0,0.0,709484100000.0,2912031000000.0,0.0,0.0,0.0,4091485400000.0,4290593200000.0,0.0,8651047000000.0,3484980000000.0,3103237000000.0,0.0,1
178774900000.0,0.0,0.0,0.0,0.0,9527797000000.0,0.0,0.0,501623650000.0,2016984300000.0,0.0,0.0,0.0,2495608300000.0,2691463400000.0,0.0,5311706400000.0,2240392200000.0,1913740200000.0,0.0,0
178588680000.0,0.0,0.0,0.0,0.0,9797737000000.0,0.0,0.0,500924450000.0,2051279400000.0,0.0,0.0,0.0,2570306700000.0,2756393300000.0,0.0,5453301000000.0,2296802700000.0,1974005900000.0,0.0,1
186945800000.0,0.0,0.0,0.0,0.0,10801942000000.0,0.0,0.0,532429830000.0,2196481400000.0,0.0,0.0,0.0,2836256300000.0,3020457500000.0,0.0,6007675700000.0,2502974000000.0,2173620600000.0,0.0,1
182104000000.0,0.0,0.0,0.0,0.0,11293270000000.0,0.0,0.0,532560380000.0,2242266000000.0,0.0,0.0,0.0,2974640500000.0,3139316000000.0,0.0,6272733000000.0,2596354700000.0,2275395000000.0,0.0,5
180422930000.0,0.0,0.0,0.0,0.0,11419874000000.0,0.0,0.0,532820000000.0,2254975800000.0,0.0,0.0,0.0,3010668000000.0,3170163800000.0,0.0,6341173000000.0,2620936200000.0,2301610400000.0,0.0,3
225000780000.0,0.0,0.0,0.0,0.0,23826503000000.0,0.0,0.0,999682200000.0,4131699600000.0,0.0,0.0,0.0,6338779000000.0,6508055000000.0,0.0,13270516000000.0,5216618000000.0,4735060000000.0,0.0,0
223830570000.0,0.0,0.0,0.0,0.0,14804847000000.0,0.0,0.0,685485400000.0,2804360200000.0,0.0,0.0,0.0,3891376000000.0,4092281700000.0,0.0,8234699000000.0,3331503700000.0,2954582800000.0,0.0,2
175722730000.0,0.0,0.0,0.0,0.0,9406955000000.0,0.0,0.0,489701930000.0,1997676500000.0,0.0,0.0,0.0,2467121900000.0,2654728400000.0,0.0,5238047000000.0,2217784000000.0,1896098300000.0,0.0,1
188555690000.0,0.0,0.0,0.0,0.0,10722617000000.0,0.0,0.0,534713960000.0,2192728400000.0,0.0,0.0,0.0,2812959800000.0,3002821800000.0,0.0,5966140000000.0,2489109200000.0,2156517300000.0,0.0,4
186312070000.0,0.0,0.0,0.0,0.0,10289628000000.0,0.0,0.0,524139800000.0,2133927700000.0,0.0,0.0,0.0,2696982600000.0,2891142700000.0,0.0,5728734500000.0,2400913000000.0,2068856700000.0,0.0,3
183776740000.0,0.0,0.0,0.0,0.0,10032429000000.0,0.0,0.0,515367570000.0,2095602000000.0,0.0,0.0,0.0,2629423600000.0,2823036300000.0,0.0,5586279700000.0,2347770000000.0,2017821900000.0,0.0,1
178450430000.0,0.0,0.0,0.0,0.0,11331468000000.0,0.0,0.0,528357400000.0,2239990300000.0,0.0,0.0,0.0,2988310800000.0,3145922800000.0,0.0,6291819000000.0,2602441400000.0,2284631600000.0,0.0,5
204523670000.0,0.0,0.0,0.0,0.0,12433388000000.0,0.0,0.0,591433900000.0,2435729900000.0,0.0,0.0,0.0,3263964400000.0,3453359200000.0,0.0,6913154000000.0,2835364200000.0,2492338000000.0,0.0,5
173605620000.0,0.0,0.0,0.0,0.0,9062678000000.0,0.0,0.0,480058250000.0,1948298500000.0,0.0,0.0,0.0,2375605000000.0,2565035500000.0,0.0,5048995700000.0,2146772000000.0,1826653300000.0,0.0,0
197206050000.0,0.0,0.0,0.0,0.0,12034283000000.0,0.0,0.0,570209860000.0,2367454700000.0,0.0,0.0,0.0,3162671000000.0,3342941300000.0,0.0,6687975000000.0,2751308800000.0,2416897700000.0,0.0,5
176832320000.0,0.0,0.0,0.0,0.0,9285504000000.0,0.0,0.0,490849000000.0,1981815500000.0,0.0,0.0,0.0,2432581800000.0,2625762200000.0,0.0,5174449000000.0,2191518900000.0,1868388500000.0,0.0,3
187046100000.0,0.0,0.0,0.0,0.0,10427743000000.0,0.0,0.0,534409870000.0,2153051600000.0,0.0,0.0,0.0,2732481600000.0,2931676700000.0,0.0,5811916000000.0,2427101400000.0,2090892100000.0,0.0,0
186762760000.0,0.0,0.0,0.0,0.0,10758282000000.0,0.0,0.0,531614560000.0,2191589400000.0,0.0,0.0,0.0,2824543100000.0,3009441200000.0,0.0,5983800700000.0,2494665300000.0,2164941400000.0,0.0,5
206334030000.0,0.0,0.0,0.0,0.0,14863898000000.0,0.0,0.0,690098000000.0,2800411000000.0,0.0,0.0,0.0,3918990700000.0,4113509600000.0,0.0,8279396000000.0,3342841000000.0,2961290800000.0,0.0,3
198473450000.0,0.0,0.0,0.0,0.0,13020803000000.0,0.0,0.0,626568660000.0,2528683500000.0,0.0,0.0,0.0,3423980500000.0,3621996200000.0,0.0,7254586700000.0,2960852000000.0,2598883000000.0,0.0,2
203467100000.0,0.0,0.0,0.0,0.0,12207529000000.0,0.0,0.0,588829100000.0,2414270200000.0,0.0,0.0,0.0,3203393000000.0,3397845500000.0,0.0,6790641000000.0,2794400500000.0,2447283300000.0,0.0,4
190711170000.0,0.0,0.0,0.0,0.0,10955712000000.0,0.0,0.0,540641530000.0,2219410700000.0,0.0,0.0,0.0,2874108300000.0,3062394000000.0,0.0,6094580000000.0,2532825000000.0,2201693000000.0,0.0,2
193892350000.0,0.0,0.0,0.0,0.0,11849109000000.0,0.0,0.0,560949700000.0,2331910000000.0,0.0,0.0,0.0,3114569800000.0,3291398000000.0,0.0,6584442000000.0,2709779400000.0,2380364000000.0,0.0,2
187829160000.0,0.0,0.0,0.0,0.0,10598659000000.0,0.0,0.0,531030250000.0,2174882400000.0,0.0,0.0,0.0,2779814600000.0,2970339800000.0,0.0,5897864600000.0,2463533400000.0,2131720800000.0,0.0,4
177573860000.0,0.0,0.0,0.0,0.0,10117955000000.0,0.0,0.0,504685130000.0,2090608600000.0,0.0,0.0,0.0,2658801800000.0,2836914500000.0,0.0,5627440500000.0,2361894400000.0,2040503300000.0,0.0,4
181690600000.0,0.0,0.0,0.0,0.0,11031980000000.0,0.0,0.0,527001000000.0,2207041000000.0,0.0,0.0,0.0,2903385600000.0,3072095000000.0,0.0,6129547500000.0,2543015000000.0,2222446600000.0,0.0,5
228104570000.0,0.0,0.0,0.0,0.0,18434138000000.0,0.0,0.0,815665450000.0,3338190700000.0,0.0,0.0,0.0,4873558400000.0,5066769000000.0,0.0,10262354000000.0,4086605800000.0,3665326000000.0,0.0,2
200840020000.0,0.0,0.0,0.0,0.0,18871500000000.0,0.0,0.0,821600100000.0,3374560300000.0,0.0,0.0,0.0,5012950000000.0,5181234000000.0,0.0,10514038000000.0,4174211700000.0,3753718300000.0,0.0,3
221327620000.0,0.0,0.0,0.0,0.0,14494535000000.0,0.0,0.0,667195700000.0,2739433000000.0,0.0,0.0,0.0,3808389000000.0,4002407500000.0,0.0,8058937300000.0,3257914000000.0,2894006800000.0,0.0,4
202913710000.0,0.0,0.0,0.0,0.0,12088032000000.0,0.0,0.0,592492600000.0,2406098700000.0,0.0,0.0,0.0,3170086700000.0,3372656000000.0,0.0,6730424000000.0,2773219800000.0,2419882200000.0,0.0,0
194987460000.0,0.0,0.0,0.0,0.0,11192472000000.0,0.0,0.0,553714100000.0,2258120000000.0,0.0,0.0,0.0,2933774600000.0,3128171700000.0,0.0,6229044000000.0,2581471200000.0,2245401200000.0,0.0,0
179187970000.0,0.0,0.0,0.0,0.0,10221204000000.0,0.0,0.0,509197060000.0,2106520200000.0,0.0,0.0,0.0,2685239800000.0,2864716200000.0,0.0,5684921400000.0,2382982800000.0,2060319300000.0,0.0,4
199019300000.0,0.0,0.0,0.0,0.0,11675253000000.0,0.0,0.0,571883450000.0,2338465300000.0,0.0,0.0,0.0,3062445400000.0,3258055700000.0,0.0,6496556400000.0,2686101000000.0,2342144400000.0,0.0,4
176311070000.0,0.0,0.0,0.0,0.0,10761956000000.0,0.0,0.0,513910770000.0,2163211800000.0,0.0,0.0,0.0,2834780000000.0,2998575300000.0,0.0,5978903300000.0,2487321600000.0,2170655000000.0,0.0,2
187154990000.0,0.0,0.0,0.0,0.0,10278401000000.0,0.0,0.0,526254050000.0,2134379200000.0,0.0,0.0,0.0,2693071000000.0,2889997000000.0,0.0,5724284400000.0,2398702000000.0,2064985100000.0,0.0,3
220979300000.0,0.0,0.0,0.0,0.0,16348534000000.0,0.0,0.0,742406500000.0,3023712800000.0,0.0,0.0,0.0,4310953400000.0,4508165300000.0,0.0,9100633000000.0,3649741300000.0,3253299600000.0,0.0,0
176094350000.0,0.0,0.0,0.0,0.0,11103956000000.0,0.0,0.0,520383230000.0,2206359400000.0,0.0,0.0,0.0,2928337000000.0,3085741600000.0,0.0,6166002300000.0,2555814000000.0,2239815700000.0,0.0,3
198281630000.0,0.0,0.0,0.0,0.0,11775391000000.0,0.0,0.0,570669900000.0,2347342800000.0,0.0,0.0,0.0,3090960400000.0,3281307000000.0,0.0,6549121000000.0,2705085200000.0,2363918600000.0,0.0,4
202736440000.0,0.0,0.0,0.0,0.0,12213759000000.0,0.0,0.0,586842400000.0,2412345000000.0,0.0,0.0,0.0,3206016000000.0,3397961400000.0,0.0,6792722500000.0,2794887000000.0,2449470700000.0,0.0,5
203118900000.0,0.0,0.0,0.0,0.0,12384924000000.0,0.0,0.0,587254300000.0,2425814000000.0,0.0,0.0,0.0,3252488200000.0,3438972800000.0,0.0,6884808500000.0,2824818700000.0,2483930300000.0,0.0,4
182035050000.0,0.0,0.0,0.0,0.0,10081042000000.0,0.0,0.0,511341800000.0,2091362500000.0,0.0,0.0,0.0,2643533800000.0,2831350200000.0,0.0,5610659600000.0,2353580500000.0,2028910300000.0,0.0,0
198628180000.0,0.0,0.0,0.0,0.0,11504267000000.0,0.0,0.0,571080600000.0,2317872300000.0,0.0,0.0,0.0,3015308500000.0,3216695000000.0,0.0,6405822000000.0,2651787600000.0,2305378500000.0,0.0,5
222824860000.0,0.0,0.0,0.0,0.0,19631155000000.0,0.0,0.0,853618500000.0,3504162000000.0,0.0,0.0,0.0,5201997600000.0,5384953000000.0,0.0,10931125000000.0,4333930300000.0,3902716800000.0,0.0,0
180147220000.0,0.0,0.0,0.0,0.0,10453747000000.0,0.0,0.0,514179830000.0,2133839600000.0,0.0,0.0,0.0,2747384200000.0,2923870800000.0,0.0,5812415000000.0,2427881800000.0,2106488000000.0,0.0,0
188803810000.0,0.0,0.0,0.0,0.0,10856066000000.0,0.0,0.0,536885260000.0,2208813300000.0,0.0,0.0,0.0,2849283500000.0,3036546000000.0,0.0,6038824700000.0,2515421600000.0,2183566500000.0,0.0,4
180145850000.0,0.0,0.0,0.0,0.0,10780600000000.0,0.0,0.0,520066140000.0,2173860600000.0,0.0,0.0,0.0,2836487000000.0,3006887400000.0,0.0,5991137500000.0,2492920200000.0,2172711000000.0,0.0,4
213561930000.0,0.0,0.0,0.0,0.0,14041049000000.0,0.0,0.0,662390050000.0,2687457800000.0,0.0,0.0,0.0,3690327000000.0,3892546400000.0,0.0,7816178000000.0,3172721500000.0,2800651000000.0,0.0,6
201833220000.0,0.0,0.0,0.0,0.0,11922990000000.0,0.0,0.0,585733240000.0,2381372500000.0,0.0,0.0,0.0,3126468000000.0,3327994600000.0,0.0,6637847300000.0,2739176000000.0,2388221200000.0,0.0,3
182464770000.0,0.0,0.0,0.0,0.0,10285306000000.0,0.0,0.0,516392120000.0,2123323100000.0,0.0,0.0,0.0,2699510700000.0,2884884200000.0,0.0,5722452500000.0,2398007600000.0,2071278300000.0,0.0,4
217625820000.0,0.0,0.0,0.0,0.0,14066817000000.0,0.0,0.0,659220900000.0,2686708000000.0,0.0,0.0,0.0,3694705500000.0,3894998200000.0,0.0,7826097300000.0,3174644800000.0,2807449000000.0,0.0,2
197596580000.0,0.0,0.0,0.0,0.0,11375162000000.0,0.0,0.0,563173650000.0,2293446200000.0,0.0,0.0,0.0,2981525700000.0,3179471000000.0,0.0,6331664700000.0,2622837200000.0,2281182000000.0,0.0,5
192749080000.0,0.0,0.0,0.0,0.0,11116867000000.0,0.0,0.0,557967930000.0,2250987300000.0,0.0,0.0,0.0,2913770700000.0,3113797800000.0,0.0,6193766000000.0,2567138700000.0,2225890100000.0,0.0,3
185025660000.0,0.0,0.0,0.0,0.0,10708076000000.0,0.0,0.0,527512140000.0,2181179900000.0,0.0,0.0,0.0,2812641300000.0,2994681200000.0,0.0,5954953000000.0,2483739000000.0,2155977500000.0,0.0,3
185663780000.0,0.0,0.0,0.0,0.0,10683516000000.0,0.0,0.0,528338500000.0,2179803900000.0,0.0,0.0,0.0,2805245700000.0,2989241700000.0,0.0,5942105000000.0,2479219300000.0,2150508900000.0,0.0,4
220195950000.0,0.0,0.0,0.0,0.0,18877174000000.0,0.0,0.0,827031360000.0,3390217000000.0,0.0,0.0,0.0,4999173600000.0,5183196000000.0,0.0,10511391000000.0,4175606300000.0,3753205000000.0,0.0,6
176388050000.0,0.0,0.0,0.0,0.0,9586918000000.0,0.0,0.0,494091800000.0,2023529900000.0,0.0,0.0,0.0,2515582300000.0,2701383400000.0,0.0,5336755000000.0,2255445000000.0,1932957500000.0,0.0,2
183645730000.0,0.0,0.0,0.0,0.0,9955501000000.0,0.0,0.0,516775250000.0,2081947600000.0,0.0,0.0,0.0,2607507600000.0,2805183500000.0,0.0,5548338600000.0,2329094000000.0,1998399500000.0,0.0,5
179975680000.0,0.0,0.0,0.0,0.0,10475498000000.0,0.0,0.0,514913270000.0,2140681900000.0,0.0,0.0,0.0,2754063000000.0,2930230700000.0,0.0,5824260000000.0,2434728000000.0,2111731000000.0,0.0,5
182504880000.0,0.0,0.0,0.0,0.0,10331892000000.0,0.0,0.0,517005200000.0,2128012600000.0,0.0,0.0,0.0,2712077900000.0,2896471000000.0,0.0,5747845400000.0,2406736200000.0,2080619900000.0,0.0,4
197754060000.0,0.0,0.0,0.0,0.0,11400236000000.0,0.0,0.0,567738100000.0,2303814800000.0,0.0,0.0,0.0,2987882000000.0,3189420300000.0,0.0,6348174500000.0,2631094800000.0,2285108500000.0,0.0,0
216824180000.0,0.0,0.0,0.0,0.0,13921305000000.0,0.0,0.0,656106100000.0,2675485700000.0,0.0,0.0,0.0,3656668200000.0,3858566200000.0,0.0,7745744000000.0,3150219600000.0,2780364500000.0,0.0,5
235893520000.0,0.0,0.0,0.0,0.0,21621890000000.0,0.0,0.0,924941350000.0,3808821800000.0,0.0,0.0,0.0,5732476400000.0,5917240000000.0,0.0,12037000000000.0,4751697600000.0,4296976000000.0,0.0,3
